Customer_ID_Raw,Customer_ID_Hash,Risk_Score,Credit_History_Months,Transaction_Volume,Is_Flagged_Fraud
Global Bank_CUST_00625,ceac5dcd0b5f5ccfe6290a4066322694cf061649ae1f035ced33fd4567bc4ddd,51,24,2927.66,0
Global Bank_CUST_00626,9e3996587cca21e5f2aff6d5ca62ba3ffee2a00cdc141d29ec1f5cf64b6e8c0c,69,9,7670.8,0
Global Bank_CUST_00627,25b5809c02a86bf2ccbcdae54be6aaf5abda0f667bd8a803a3adc91d399a81be,36,6,7841.91,0
Global Bank_CUST_00628,b0013a78e0ba8e5306bcf24ef142ca4c63ebf2f208ba48b2b0f4d7d64c487824,74,17,6777.08,0
Global Bank_CUST_00629,914d67b842113bce62ba371929b9654d41d3dbc0f3ae858e55e9dec2acc4bf14,28,26,6143.5,0
Global Bank_CUST_00630,683375da8f42fc45cb041709d9b47be412115a7f468b5b5ef6846a9ab0544eb3,81,7,4882.82,0
Global Bank_CUST_00631,10ff407e3fc9307843fb3c729036516f587c04598149be14322386cf1df2bbd8,55,14,10211.9,0
Global Bank_CUST_00632,7040aba0d2cc331623d2c7997a3d5a2fc375a7eca0b897161c9521157b556968,72,3,4045.21,0
Global Bank_CUST_00633,b7e919631395fcffd00126a1fc2a81dc9a2d387a74d8b1f45db1f7ee789c7b54,6,21,1963.4,0
Global Bank_CUST_00634,05cc3e7c9bd9c9b62678b671026188cfabf2ec825ae6dc4fa5bfb3061e939b8f,16,42,7295.39,0
Global Bank_CUST_00635,4b06a53c4142df882aa6558967371cecf0b3d99ca1be4fa3abf1669cc5b6c141,20,37,3127.2,0
Global Bank_CUST_00636,43f0c9bd0de8f2ad4b8a1ab74d7fdcaae605b83b10724adda5b24a966bceb3d3,3,8,4632.07,0
Global Bank_CUST_00637,be6b0d4de2966814aa3984dfd6e2f52c852bb6a058763649a8cc1e14cc3dc2e2,48,43,5213.31,0
Global Bank_CUST_00638,72bd4c4f382851c96225f10c8863bb38528d483bfcfbb23ac102dce1ecd29df3,76,11,4519.02,0
Global Bank_CUST_00639,1588b2c2b4bcbf1de69527ffc2b6f992e54b7090c1e7a5bcaa5d20591f6d94d7,76,11,3877.25,0
Global Bank_CUST_00640,31cc91175c9a23a5b36911b7bc5ce33d2969896a6ceefc20ca8b7dc7330d399f,58,21,4640.92,0
Global Bank_CUST_00641,88a71f4ebb384f14cb62a8c0f564cae8325024f6420224252fb733dd3058de1f,65,7,2591.3,0
Global Bank_CUST_00642,67913d761c7d95039287f7bfc7a027f7f25c6128f9c7a8723d8c322bb60df524,82,26,3728.14,1
Global Bank_CUST_00643,3220ec1bbe2a592e1b618bceb470df7194e1309820b2ec22913d5482f24f766c,23,20,2265.2,0
Global Bank_CUST_00644,f9b44d9d43fbd42fd7c41845d90bb84f175540a1a3b6bb7200022d3acda6b7b2,24,7,5471.5,0
Global Bank_CUST_00645,4ad1a264ccfafc7632d1276d82b9333ff489628fe4ab34b921776c3d4de06c52,72,19,5016.8,0
Global Bank_CUST_00646,c0853532cd6590d2040673db68200f39436b613c65a8c36b8dcf7318237f0022,54,1,8437.86,0
Global Bank_CUST_00647,b68f5e4fb1e85a523467260dd7005934ee2e0e72acf8a716db8e496aae204233,80,13,9931.96,0
Global Bank_CUST_00648,5306343db320e735c4ebf3a36c6da2ca4a852edeac40437173d3e5a660e36f62,21,15,4767.05,0
Global Bank_CUST_00649,df13861b4be4f215ff23f89a96194f2d0b41596ae220ce58c07f83c3efe2201b,54,3,5496.8,0
Global Bank_CUST_00650,312555f7d750d6212c6bdfe364788bbfe4ffb623f3cd39e4c8b94cfeede2d63a,19,18,5406.0,0
Global Bank_CUST_00651,dbdc5f571080114dcc3296f1293f647aff5a0238130769945e5c3579727714cc,95,15,4498.14,1
Global Bank_CUST_00652,9447d8c2a76cbaa5ea17a6ffeadd0920a06654480bd9ac1e3cabae85fd0fad81,54,12,7473.6,0
Global Bank_CUST_00653,660bdab76de3d0c950fdf3e213e1e36aa270751a008857cac427d0ba2dbdd033,3,21,5515.85,0
Global Bank_CUST_00654,10d09988823d8cbf329ff5e01fce56a8d99fbbc8e396d98a4141045744b84d25,98,20,10570.59,0
Global Bank_CUST_00655,a43a87b1344381c86081fc5726a4315950229c459430bd74f71121777961fb11,25,38,9044.4,0
Global Bank_CUST_00656,6d0ab69e1fa3c059c0c7f0989311c0262a7a2e3264b25cb70d7f148f0f031880,41,10,5234.94,0
Global Bank_CUST_00657,803c5ed0bb98a24141f94b470874a5270a63a1d6f2ba3fa0bf33d0ec72100e63,14,13,5126.16,0
Global Bank_CUST_00658,19f61fa22d1672b5e4feb57ee15623430d3bdecb97fb7901700cb8d115ca1c1c,73,7,3532.12,0
Global Bank_CUST_00659,e4a2dedec0b4e16d740a9c8b0cf7f7d952a522d85230d579fdfcc9778efab3c4,71,15,4732.26,0
Global Bank_CUST_00660,ef674cfc26bd2eba33f0dc6d9e30b41ba772a78668b8443b583c8f5b24cc54ad,38,21,4353.3,0
Global Bank_CUST_00661,6e4e5f076123199a1478df629b9f14055f523e9e5645d935b203e9c878fac41b,49,1,4588.95,0
Global Bank_CUST_00662,6418ac580056429cd8315a3fe8b5cce984721458317261a9b6462a0331331d7b,22,21,7192.39,0
Global Bank_CUST_00663,060999d2e8cd77047ca64d1fabb96f2a241df849ea072a41a1f36b29350a3121,97,81,3125.13,1
Global Bank_CUST_00664,34ef4247676dffe4e7c1d8dcb443495cd624893bb85210a835640672d99204d1,47,28,3987.23,0
Global Bank_CUST_00665,04ab30fe18a9dd1b194c6f5e8dbfdb5b028d4b577980ffc635f3d4803e522aa0,31,20,4415.96,0
Global Bank_CUST_00666,d0361f9687fede3ef6f0f2d2468a94b540554b3d5229f6678a0abb88bc1cea87,46,29,6513.02,0
Global Bank_CUST_00667,fc483a328b05498ddf0fb984aeb31e99128cfd4456055738c7d5a14578c80155,98,22,1961.1,1
Global Bank_CUST_00668,0ca419ee31d15145ee5638790cc4ab75a5bf057f346f320fa4c81aeea7cb506c,5,19,6379.37,0
Global Bank_CUST_00669,e101492dca1899ed51ea7f25c8d9a5e89591e06523802666320a912bb85f077d,14,42,3989.82,0
Global Bank_CUST_00670,32e6fd0e30640d170f5854be12bc24e0e5ad1dda8ac645bb6ef580edf49c2d5a,76,12,7634.69,0
Global Bank_CUST_00671,c3313a52f5e1b3b8bcb66ada6e5dd8e6172ee8b871242ccc5cdbbf4f78a65954,16,13,4051.27,0
Global Bank_CUST_00672,e714cad2db82faaada22522614929c87715a1996afebe0cfa6b32d2b1da42893,92,7,6183.82,1
Global Bank_CUST_00673,324ec30815d44cd2815cb0f1d959defc5e88135c017cf7a9a66cb29ef8a9b677,20,1,7210.93,0
Global Bank_CUST_00674,150fe6c223537f36ffe8714c8dbca96d7a3db47859e42e46c03aec0dc7de3d06,82,57,5586.84,1
Global Bank_CUST_00675,2d6584d0806015470781f79086933c38812e1f4d2296b383b64841d8610e6dbf,9,16,10392.64,0
Global Bank_CUST_00676,c8f89df379bcd3ba3d5771b5bcaefb066071aec3adfa94289b2b86596a38284c,56,16,1852.36,0
Global Bank_CUST_00677,4c205e9b22a1df547d7da9dd96d6f57af4b617cb7977d666da254356ab7540d6,37,14,5580.44,0
Global Bank_CUST_00678,0839a4757e171fc2cd1bc4ff6210c818d22536ac6016bf2459c8d4a5a4c4232a,98,15,6275.35,1
Global Bank_CUST_00679,66c0f29e38c6db983768a7df66e7db91058bfb5ccd7ad8b3533f58c658484936,6,35,5461.71,0
Global Bank_CUST_00680,04a17382070b2a816f6d4b49e765a28ce965eda4d66159dc8e1d1324d2dc6af1,30,12,2658.84,0
Global Bank_CUST_00681,f96fb5016eac6d4c555e95d88e27718195878fccecb28e1f63a9653cc97dee85,67,19,-502.27,0
Global Bank_CUST_00682,70792d48f197a4314c416c8117ca9e710f62cc113c9f11b49170acd6e1d15080,71,19,4875.82,0
Global Bank_CUST_00683,1244f8b07150095dcbf11e05ac2ee3090897e12e1226460f359ec749277b896b,70,23,3941.86,0
Global Bank_CUST_00684,e687c7b8742f9ac7f46fb4c7f3a7ecc573c488c3cf98659cc874b935480ac790,53,15,5887.55,0
Global Bank_CUST_00685,b985aa8302c4ff5c3a062c81a1b0a8b411754dde9b0edc0d700d45d3486d1e40,56,18,3054.61,0
Global Bank_CUST_00686,c8c6219e25f15a83d25bfda30500ebffefd9c12a995fcf3dffa55135854d3f95,13,1,9275.3,0
Global Bank_CUST_00687,7336f6e9954ca7719ae6485a236ff232a7fba2feb091ab1b17d2cf00eef422a4,10,36,3503.3,0
Global Bank_CUST_00688,fe8498b2bf457d57b5ee7b4f1da61f7b415dd38d66ed81cd28460b46dfc16ced,60,6,8318.62,0
Global Bank_CUST_00689,9c943e346594fc301546f7571970cca5e06d1428153dcb5eb5be90e2b21cdf53,33,13,9435.1,0
Global Bank_CUST_00690,71d67f92d6498236e98f5358a3ca2f6bf9f6b31423069d4fcaae262dc350b059,42,13,7581.21,0
Global Bank_CUST_00691,2ee17a6462510b1b4f22ce7b4802b60958a26f8a666d440e092fc68f301fe385,0,2,3719.55,0
Global Bank_CUST_00692,fbbb93a60e964ca559796992ee3283b0395a0b27d152cd552d0c1e1bbd393798,88,36,8979.09,1
Global Bank_CUST_00693,6b5e8f6ae2b1d02a24fe0d4366e99bb28f0a846ec2acff63f43faf5577c59b28,54,5,5225.27,0
Global Bank_CUST_00694,a1ae8f8b2948c7b0c2de834eb3b1256899665f3b254f30476695d9dbd2f9c313,56,18,2196.38,0
Global Bank_CUST_00695,3d2b27f78f78d04694912cc57ec2fc10086735ccd1b788e825468f9169d5422c,36,30,6029.13,0
Global Bank_CUST_00696,ae49195bcb0ffe0220f354bff790e4a756ec383007594c9feaa7ca78ad87f65e,87,5,6522.36,0
Global Bank_CUST_00697,25378b5cacc259ed19e9e63bc986d7e6f99bb16097fb0713e0719532b7628ee0,66,6,6167.06,0
Global Bank_CUST_00698,102f3ba26ffadef59bccf71b86de7fc2d4e67eab25e07b6ba366fd4fa7b5a991,5,4,5145.42,0
Global Bank_CUST_00699,cc2ed8c1929c743a48caa0d9d09f56d215c223a73d6e06b99719728cf438b814,55,16,3104.55,0
Global Bank_CUST_00700,a68578d149e360b0a13bc000a714a551799e1eaf307f089df5c16ee6733a4dc6,17,9,5163.68,0
Global Bank_CUST_00701,6e57a3670bca051bb007caca950590476fbcf6b07345b6512d2a22bf930d6e19,1,26,3439.62,0
Global Bank_CUST_00702,cd0ba97d65b1a63c97d664ec3ba4edc56b7ab5d477217837cb1882b9d6c44654,73,5,7762.29,0
Global Bank_CUST_00703,bd587eed3e7717159a4dc85b6755964a7c206f2597ce6eedbc4dcde0524ffb4f,51,26,4571.8,0
Global Bank_CUST_00704,d4e56d9d45b888a8e481012eb9e22986d017c1693b9e8fb9c4f0f803cc5438bc,77,14,5072.76,0
Global Bank_CUST_00705,15d1d7d2280d78bd69e5437c7d2eb9a7ac7de1a784af9575768e9b37c2c041b5,13,4,1904.33,0
Global Bank_CUST_00706,a9ecc9c98019c16841eba91e985b119e0f2ff8dfc10fd68eab9a0433a52057dc,97,17,866.21,0
Global Bank_CUST_00707,f7d9bf631e4a4277861e2e76a338c2f31ce0833c40d1135747e187e5b31fa8ef,7,12,2003.9,0
Global Bank_CUST_00708,288dc19cd0d53b81f95ccb899aa732eda2a577fedf013dc09da1bf87d5c23630,26,13,3555.06,0
Global Bank_CUST_00709,7ba352b82293d00b43e3421259bf3a6c64c2c4ffebf986880f8b6f07efcbf0c2,10,19,6726.38,0
Global Bank_CUST_00710,0e2f5543e46c3f32fd86e85d7ad83cd63f8a360cc06c7c664dac7407bfed8906,38,18,6880.35,0
Global Bank_CUST_00711,80efec3669ed792d68a29b3436b8a5494f8e131eb8d9db68a7f590265eedbf7e,9,18,5303.77,0
Global Bank_CUST_00712,29636666543af887def90309b5b5567699b0c5f9318ac4a957a76abf8a52bbae,98,29,5727.5,1
Global Bank_CUST_00713,d2cea6f4faa0f9752482b613de3f505061e8c50e6f0d0f57b2e1a8d9a981799f,38,21,4595.37,0
Global Bank_CUST_00714,3d29ba091737e7328d7043e220b2c5a1bfbd7c8ce1a51114229df33da7bcf396,54,11,8221.13,0
Global Bank_CUST_00715,02a1154bd5af9e0371f7bb68f036c4bec59dddb5c42b9e5029dd62363c5f1d9c,58,29,7505.92,0
Global Bank_CUST_00716,e9ee67e770778756a104b7da711e135be5cee6c5fdd11ae3bb728a873409c12c,33,18,1696.71,0
Global Bank_CUST_00717,653fb6878b97b655bef2cb15d990a873ca2a4498eb98bcda0199746f85cebaed,22,10,4616.31,0
Global Bank_CUST_00718,164be8c44e4b3155ce51d25b8796c26e2c5a4fe0580fb284864df79031d42906,90,6,3738.82,1
Global Bank_CUST_00719,08d9c34d15ce742a701f5cb025e0341648f10c75ceb36eb15b253dab504eb69c,72,17,8177.34,0
Global Bank_CUST_00720,ab1ddf17a325116e60e098f909f039bf60433b06517ada61067c375a2cdfe262,54,35,6437.34,0
Global Bank_CUST_00721,41cc35297e4c5ed610ed094bc65d9b3967346c6d7afce87922ee67d4f14fb9e0,67,2,6117.78,0
Global Bank_CUST_00722,035753c025ebfed1fc5257813faf193593bdbc10732a83685cf804f86f2f54ed,40,12,3146.03,0
Global Bank_CUST_00723,0d543367d552ab921cbbbaf41d2ac9fb4cdeb48b9ee9f79ad25a01aeb693d6db,92,1,4375.43,0
Global Bank_CUST_00724,e518a8e9c90c32c9f132d8fa8f3558809eecf3468b9718c4de6e8a45ba230ef7,47,20,4875.42,0
Global Bank_CUST_00725,47e9bd24802f83ae3f9b1ffeb260586ca6da356182ee610b593718069c3086e5,47,26,5474.68,0
Global Bank_CUST_00726,66356eca00e1c210e12561f22e9fd4554d95f9b7b2127dfeec876fa0f37c63ce,2,51,587.89,0
Global Bank_CUST_00727,d4fe1044c43f727133baef62a87929c99d3798d2642498e5f563a6825cd54fa6,23,11,7471.8,0
Global Bank_CUST_00728,2c6dba1145342a64ab5fd52605cb35328aee1c6d982c83ac67ca057f0adc2b52,31,11,3720.96,0
Global Bank_CUST_00729,d9fd13826448dcc34202aeb6a18a871a077cb9f50a08fb990b56ffbc4e2bbf44,65,44,4904.8,0
Global Bank_CUST_00730,309be27da22d6f8a43d85c54db74c102dc5ca8296d8db756287aa375865e4496,56,23,1364.19,0
Global Bank_CUST_00731,c198c6558e8aaf8bce8612b03648c7831b237a18b09bbbbb62344f95921263c0,36,44,8969.44,0
Global Bank_CUST_00732,feaf88c81c96c7d12b646993a2a924ba7ee18ff0360ad583e9d9a6ffa8f08149,87,7,5213.3,1
Global Bank_CUST_00733,73d72efd7e9ec69af7fbba27f16327f431b89f13934c4829d2100acb6c33b222,4,7,5849.92,0
Global Bank_CUST_00734,0d9ae0cd4298bdd9e3e6953d6287f035b028288c9faea67fa1d369153258f87b,78,24,3852.15,0
Global Bank_CUST_00735,1860d035f7ae2db7de761138edd7a7c3d639be691605656eccd1c005b6d7b2ae,99,4,4496.85,0
Global Bank_CUST_00736,544d8e59d5d8986707f3ddea6a1fc70d0ece3089dbc3f0f4945c621cb058ca99,59,11,7595.78,0
Global Bank_CUST_00737,35538557a45f5ed302ce793b0bfeff1e7c950bfa832769084c9d1d6edc906379,86,53,3717.02,1
Global Bank_CUST_00738,c1a4f70c8bf0010da84b38b29269b9153b3c249652091fd2c2d542504b08c96d,30,9,3573.77,0
Global Bank_CUST_00739,f274414cec7e9663c1ce4f47feaabb6e92b01f0888ad24ab6a0a71a8ada9f5aa,44,10,4485.48,0
Global Bank_CUST_00740,31ecd332024822774375b93aadfa7dca18993d4c33672338005b9a0498126cc2,4,22,6916.99,0
Global Bank_CUST_00741,7c1522b8f495c790b9dc09713111a19e9dc04a08f444345769f35c1b3c1559a8,87,7,5747.08,1
Global Bank_CUST_00742,cb74e20904a82f82e737912f78000ef7db5b3295a18a9578f3fd68aed08196ed,37,10,6343.71,0
Global Bank_CUST_00743,c297bcc5ce9ee018c93e5bfdccc92051a5056ff425e054f1ca70bb81e0e27b83,66,17,3410.97,0
Global Bank_CUST_00744,cef4490973f621dc0dc4e811bdca29920b09155b9f447c13156b9f589351d59d,59,26,4553.42,0
Global Bank_CUST_00745,3a05604216eccf6508f524db423bbfe772c9c83b5f7f1125dfdf19277312b7f9,35,8,5961.99,0
Global Bank_CUST_00746,9c28835f6eaee8a8bfc6c78e67f2d192f2f3653efee6133ab0b3fcdcbb9f8668,66,38,4714.54,0
Global Bank_CUST_00747,242ef2f0cf0d044656d15de72a55bc8b0a69fc39469e06d682a2fe16f36079c6,57,25,4268.97,0
Global Bank_CUST_00748,2fd8509e06e87224fc15a99e6a9c9d8dbc5f805dc78a155369e55440e3f4b24d,58,30,1775.25,0
Global Bank_CUST_00749,4b0f70055c58e7511ba9ff242bdeefc681383c87725b2462a8042a5ed493b814,0,38,5867.24,0
Global Bank_CUST_00750,6f070bbc067a67758b1f29da21a5f4777a52ee6019740e71b17bdbea9877159c,52,8,6529.01,0
Global Bank_CUST_00751,a8d191934b97cb34e0f699cbafa92c1030f8674171de87be3eb34c4014b74a9a,7,20,5812.65,0
Global Bank_CUST_00752,3fd11f27671a71034faeef58f7abff072b34a76ff6a90e0b17cb8ee868e1cb2b,29,72,9062.19,0
Global Bank_CUST_00753,bf3199b4ccd2a772c067f728975da8b040b8905e28d7b803a6914eb4c91b6f27,42,31,7659.28,0
Global Bank_CUST_00754,b271425ab222aaa7d2ad758d8c5bc92944aa71825f6abd02540614cdf30534b2,72,3,6234.46,0
Global Bank_CUST_00755,e56970af8f2f6e69eb2ff687b544904b50c3ec8064146ea75f86bea98e6e9189,80,32,5605.72,0
Global Bank_CUST_00756,38a07c100475537216aa797db003d1ccdfea1b7e8549c0ee110bf9d75740ca08,7,23,1456.14,0
Global Bank_CUST_00757,086e3f60a68cee296ea3ac1bfa05e12c0b110af2882491740c68f6d9f26fab28,32,3,6927.37,0
Global Bank_CUST_00758,abc96304f4cd3d1ab6cb67205082a752c6e515d61b99684bf4298bf1789263c6,84,12,7885.29,1
Global Bank_CUST_00759,6e549d568defc22d71c17ee5c7fa12c5b1f3fc4d5b1e6b3651cc90815ce96f56,75,12,5738.6,0
Global Bank_CUST_00760,36c078923efffe58f14254b0eafdfbf32a65e306371dd474b7a707ccb800b291,12,3,3788.7,0
Global Bank_CUST_00761,4d593524759c8586776fba533df7f2c5cab4fc8421a58b4f286d3264b1bbba87,80,37,5436.85,0
Global Bank_CUST_00762,ced5ac20f21aa22888881a878409c14fbdfee755d6adc9ac61fb584cf77419df,100,14,3421.78,0
Global Bank_CUST_00763,820545b010a59816dbc17c4f461b5ca52904a602fc39d4f3bcdd36df28ace838,96,16,5412.17,0
Global Bank_CUST_00764,f72c6ac2d6e9d610d7b632c63a699d70d09b8ca6d861556b779b99345cf7508e,73,12,3168.27,0
Global Bank_CUST_00765,317c040e4413d20973e546731dd05304541639b1cb91d5b2534e044b6069c447,65,54,10.0,0
Global Bank_CUST_00766,0a480ef3e795d82baa6b6f75a4db523e9306bede3e49ef4f417b747c8e3a6440,37,20,1276.99,0
Global Bank_CUST_00767,6f882c6dc98f368c35adf93691dffe59ff8bc2e88f9f061272b3f9b7100937fa,72,21,4649.77,0
Global Bank_CUST_00768,252ec0e466414838c859c255a147e0aa5199bd7b9234a995f9254c31adb156ba,39,14,3811.18,0
Global Bank_CUST_00769,83d024c4912bedff92381f37295eafb851f2a1e63d8baaa0c965ceaed71db029,30,11,4462.49,0
Global Bank_CUST_00770,9ccfd6c2e4f1ab56b128df102adf54908602eb86d17d7170dda9e6f7bd9eb671,39,42,7284.54,0
Global Bank_CUST_00771,63c8094342a14a50e34c8289270792ef4123039b5070d651145a48c2571fd4e2,69,43,5991.81,0
Global Bank_CUST_00772,25f63d7b347d0068dcfe5523ab59f0b292b274ee7c5042c9cf2dd7791eb5aea5,39,3,6797.16,0
Global Bank_CUST_00773,34f1d34c34109184643698036a94be38fd0033912bcdad7851c1fc572d453d8e,96,11,2206.16,1
Global Bank_CUST_00774,bc599fb9b2d30b2248babf23e5b8ec96f42a6e9519268eb8b37085e1c7aefaef,57,17,7690.28,0
Global Bank_CUST_00775,6760de6cad064d89672573b552564f01e616f074eb971cfe57d6af4972beacc5,98,3,3512.71,0
Global Bank_CUST_00776,44f38c4dffab87df154f8d523aedfc5be5c1d33ebd55283d253c9a0e4a6f6371,24,8,-152.55,0
Global Bank_CUST_00777,dad745228782c70f9c59bfb09d1e1b62ca51585f3284ed5fd088282cd2e89b1c,7,32,1430.77,0
Global Bank_CUST_00778,226fdc9afe969acb75e9db3aa7f8fe3acdeaf8a8a50c2568e230ddd81149960f,83,8,4040.42,1
Global Bank_CUST_00779,e2d8a9b1af6021f9aa1f7e9fe907f2582fa686fefb9cd1c7e9272121902e73a2,41,30,2315.08,0
Global Bank_CUST_00780,636a5c9da2d7db3b50775d63a337f96a988326f8443c3f9c626ffc6b1dfcbe6f,19,15,7100.61,0
Global Bank_CUST_00781,32457f739d8a700619095704c2fc4b10e6e16385782b9ed8d4ef4c817a4dd212,24,4,5538.67,0
Global Bank_CUST_00782,f4a043416c7e685749e8e33b323a27da5b17e584d328da0ab68b72431beba017,32,5,6377.79,0
Global Bank_CUST_00783,b25e486cec6d300dfd9820dbfb867a5c67f59f6d5b48d7ddae0886390f9ed731,15,17,2926.57,0
Global Bank_CUST_00784,be921db040312667504b9e9215843ddc1f1576c2a5027e728031dc4a1e681672,86,36,5746.84,0
Global Bank_CUST_00785,82a151d303ca5dce4d77434ad3a45e6b2896d94e94a92dc746d0c29117aeda30,33,19,7091.5,0
Global Bank_CUST_00786,b888eb40ac261efa3359ea1b0b9a0be4cf242eb181f235f9ea3763f73aca7296,66,12,5768.86,0
Global Bank_CUST_00787,f38a918baf53c18d572dcc900d50b18fe79da476a92b240f2ab9950f85f516a1,73,33,5266.76,0
Global Bank_CUST_00788,018a1fab8274a6b0db3ed0a98915a909dd20b87cd52f170060ff199de36a6f49,14,7,8670.38,0
Global Bank_CUST_00789,6d49dce7bc09a1aef47979707e530435ad2be4a43b4ca2ea421bc121ec798334,37,7,4812.54,0
Global Bank_CUST_00790,faac133ac114ea39be928de69053f3db0efd70c93596baaf7c5c7515b0268166,24,3,6484.4,0
Global Bank_CUST_00791,c0e682e29dc8d80582d4ecbc747a8edc54ffedfe0d2bddaf8d1ab3067dc2e70f,83,5,7238.15,1
Global Bank_CUST_00792,63ef04da49c90ea4af2a64dbd102403c14f4144d48a5df38bda73005f69c34e2,19,4,3519.26,0
Global Bank_CUST_00793,545c51e2f48bd1d73db9af8933baed907f4d516b64c2a2b04c9936cb910ab7ff,63,30,3602.49,0
Global Bank_CUST_00794,ae43bf2e0b10051a9bba759d098c1476b63a7690a7b18d96bf840e02f94c57f3,79,16,5911.96,0
Global Bank_CUST_00795,b7e44dd6c21948257c865348aef3d40564329361667e6d19236aad708a6da5ed,35,2,5482.35,0
Global Bank_CUST_00796,b0366fa3d5038376a09149216cb2e6f51a1dadc63d04089133368769e1cd7173,69,33,2742.28,0
Global Bank_CUST_00797,da6e24442873a93c011ab995a505d789b1ca6a52ef17e0f66f2494218550b7ec,95,29,2338.82,0
Global Bank_CUST_00798,1c3ba168a58bd0f6d9cc44f46de541fd565f8cf008a188a149940a75441e39d4,89,19,10280.27,1
Global Bank_CUST_00799,14d77c2489c7a8d2f7613d22c24b6277f4499b3ab9cba3c954a4ae3c24e4d073,57,23,6212.89,0
Global Bank_CUST_00800,834ad673de35109fc51c3045b64ad9fbcdc84880f41e3cb6aa2ea041bac7ef5e,35,16,5451.11,0
Global Bank_CUST_00801,8971f62208bae8e8ffa048d700d70da235b2f6d8dafe315b83c031dcf1ece3ee,94,19,1881.17,0
Global Bank_CUST_00802,2452c25bff542cf7d73ac821ae72456cc4fb1bde73acfbfc95f2a58fff059f43,99,44,4616.99,1
Global Bank_CUST_00803,b292cc0a410dd54b7f5ca9fbab5e258dbd7520498640add7288cc4f796beb95f,66,25,7346.2,0
Global Bank_CUST_00804,8abd07e950c326449799502adbe9b741a9a89332092ef1bfa75cc57e0eeac1ec,18,10,6188.82,0
Global Bank_CUST_00805,53dee823d02e3cf75c91cb8550bf50522a035c2d9b71e190f9382bbf179bc536,4,3,3711.88,0
Global Bank_CUST_00806,79a7e69a11e7d88007e42dd82c24006ee9be9fbeffdeca241a9aa2a63a23004d,75,43,6802.54,0
Global Bank_CUST_00807,c39055fc00dc9df780b14f1ae203b68681342d3222446c221af170cf98ef5dee,96,22,5594.34,0
Global Bank_CUST_00808,48c2238e643d0c0c8213a2018d7e5ebfac7112365f38f3ec208709aeea24bad0,63,6,4076.98,0
Global Bank_CUST_00809,01bb8c4673fd9a2f9e26b8333fa27a8f943898b36f278355c0f34e581b23d260,12,6,7678.41,0
Global Bank_CUST_00810,b8179fc4a11fc1008fbe3d8fad7f51065247a21b3dcc4bccb268268790615f0e,90,27,4668.87,1
Global Bank_CUST_00811,3e1d1b46f8840660a5d8667028a01d4f75d422f8d8dc6e51d6e7b247e6433a40,58,27,4701.45,0
Global Bank_CUST_00812,b3d5cd50a9350b7c12fcd8ec907fa930aadc93a95d9f6c5a00c3b81b4bbf8ecd,74,15,5509.66,0
Global Bank_CUST_00813,fdbd5c5939f2a751403f53e61ff31d9d665ade30c2604a2747ae0a4e1472abd0,15,7,4585.35,0
Global Bank_CUST_00814,b97c41da712c9aeb249b7bc5fe84ee6f441a3f9d1b7c5eeaa0b43bda5e80adb6,31,9,6025.69,0
Global Bank_CUST_00815,512d064f3ec7876360b798100362a89d00105bde6abc5e975bf3cdd0baba19ae,62,19,1994.7,0
Global Bank_CUST_00816,7489405d8baf3c5b622f2bb204e4bfe6a52909edc5c0567d5232eaa0b819a6d7,42,53,1219.67,0
Global Bank_CUST_00817,e8b6bafaf5f11d3846293c5a03aae6642ec9204752816f42be9d77b8b805f6e4,38,17,2431.88,0
Global Bank_CUST_00818,3f652bee9ffdc2a9cb455700088d0119955c3da2fa86481080d1e2b54e79c66e,46,40,5960.33,0
Global Bank_CUST_00819,7c058bff1f27e9cb19ce28451e010cfd1db7f8078b1512dcc7c7993e7891cc3c,18,4,3252.18,0
Global Bank_CUST_00820,c11336deb0ff4ebae14f70d021ff692b9eb7899d68a924327cbdab698dd1138d,39,40,7281.19,0
Global Bank_CUST_00821,189a0add9b164dfb040901ec337c7db09fd800c690fb000b7a69a3900a922c2e,3,5,3540.84,0
Global Bank_CUST_00822,48b3f904a669989ff839608ab6ce859560c640ca4af64aaf640038544f853a4e,33,18,4333.41,0
Global Bank_CUST_00823,9db96652e5ea394737d2bbb0be26338563a58d8b71b42b37c122240bbbc89d21,55,3,8484.07,0
Global Bank_CUST_00824,17f901c23882cd7d1767cfb6f7c2173a3f97c89b92442ebd926bc7c09e6df97b,46,10,4237.84,0
Global Bank_CUST_00825,8f4ee4057c7bd60e251c16ad6c93e9acf062a859f047c3243d88f2a38b18dae0,16,6,4983.14,0
Global Bank_CUST_00826,77ca65d18d9194efa9d56ca8d4365143ef3d373c1f6f2975d853c96ccaca5bc3,55,13,1944.93,0
Global Bank_CUST_00827,e3834863ede50673fd4ca994d301246f6269e2e313a2c1fc48546eb7eded94ce,73,12,5405.23,0
Global Bank_CUST_00828,c7473fd7d7f5933b19118cf770c166c40c30a91bb3d3c41b85574c5402a42c0c,36,20,2334.85,0
Global Bank_CUST_00829,628e4a090fbc50338759c92320de6db2d607ca167fdcf676394ef7335182fae9,32,15,4513.76,0
Global Bank_CUST_00830,615dd13d0405de193f90bf42a76a2d749d72c5d4deb22394cfcebd56619adbdf,41,5,6982.88,0
Global Bank_CUST_00831,7227c3d2ecc3121383c4cdd5ce5884a7762f375fb9450a8c12c701863bd0232f,3,12,6839.09,0
